"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.96035619299994e-60,0.892496877177775,0.815,0.54,3.21580060047196e-55,"0","Piezo2"
1.92477264495617e-59,0.762155197310941,0.825,0.508,6.21432096150549e-55,"0","Colec12"
2.80815020062562e-59,1.17065980184566,0.646,0.332,9.06639373773986e-55,"0","Fcgrt"
3.26101798430021e-59,2.79698248414298,0.314,0.09,1.05285226641116e-54,"0","Dpep1"
4.80182442032417e-59,1.15495408563607,0.507,0.214,1.55031703234586e-54,"0","Cmtm3"
6.15871496663701e-59,0.8098357224664,0.759,0.441,1.98840271412842e-54,"0","Mbd2"
1.36327866659985e-58,0.956552820355405,0.596,0.275,4.40148150298426e-54,"0","Leprot"
1.55460477374906e-58,1.04162258164955,0.934,0.722,5.0191969725262e-54,"0","Fstl1"
3.21993994121861e-58,2.70214130091484,0.36,0.123,1.03958980942184e-53,"0","Cfh"
3.74376641173151e-58,1.18159766807446,0.62,0.328,1.20871242369164e-53,"0","Acaa2"
5.63091964624986e-58,1.74595743969409,0.722,0.559,1.81799871698823e-53,"0","Ptn"
9.63702587752187e-58,1.27036394572954,0.461,0.181,3.11141017481671e-53,"0","Rab13"
1.13219739360947e-57,1.21763007506287,0.837,0.625,3.65541250500753e-53,"0","S100a11"
1.38866815886209e-57,0.792561351153101,0.856,0.624,4.48345401770213e-53,"0","Lamp1"
1.48483750724847e-57,2.45191275354369,0.29,0.076,4.79394637590241e-53,"0","Gdf10"
1.68472155036132e-57,0.65251312139419,0.849,0.527,5.43929199749655e-53,"0","Akt3"
1.7469825376097e-57,0.97801069447555,0.786,0.497,5.64030782092668e-53,"0","Emp3"
4.72243960931721e-57,1.1751307292996,0.466,0.188,1.52468685226416e-52,"0","Etv1"
6.52665858779328e-57,0.810141923298489,0.775,0.455,2.10719699165494e-52,"0","Tmtc2"
6.77881334893179e-57,0.914391605089753,0.64,0.333,2.18860767783612e-52,"0","Comt"
1.06553693326355e-56,1.25929774780493,0.402,0.141,3.44019254273469e-52,"0","Chrdl1"
3.62178078707892e-56,0.682942938982957,0.847,0.585,1.1693281449163e-51,"0","Itgb5"
4.19435012367089e-56,1.15430813358414,0.531,0.242,1.35418788092838e-51,"0","Tax1bp3"
5.51614828881082e-56,0.871836460928981,0.915,0.771,1.78094363652546e-51,"0","Vim"
1.23862375767028e-55,0.590294264988084,0.841,0.511,3.99902066401426e-51,"0","Lhfp"
1.59065265969031e-55,0.794806421278777,0.863,0.657,5.13558117707613e-51,"0","Selenow"
2.11608263417047e-55,1.20161396232247,0.381,0.13,6.83198439268277e-51,"0","Ddx3y"
2.33451819209082e-55,1.1981719202454,0.484,0.205,7.53722543498442e-51,"0","Tprgl"
4.13297185360557e-55,0.668190745263078,0.831,0.516,1.33437129265509e-50,"0","Rgl1"
6.44283562049635e-55,0.838335176530132,0.47,0.19,2.08013390843345e-50,"0","Slc2a13"
6.99681962929243e-55,0.949323709222054,0.644,0.341,2.25899318551335e-50,"0","Ypel3"
1.24060362063537e-54,1.06489655831004,0.718,0.452,4.00541284958334e-50,"0","Tmem176b"
1.58237760102397e-54,1.17739461028988,0.578,0.295,5.10886432266598e-50,"0","Cldnd1"
1.63818302066283e-54,1.21610903208281,0.485,0.205,5.28903770051203e-50,"0","Shisa5"
2.16543280955733e-54,0.82753589295704,0.747,0.463,6.99131636893679e-50,"0","Spcs2"
2.52567498093507e-54,1.27197661412806,0.375,0.128,8.15439424344697e-50,"0","Gpsm3"
3.1000309358492e-54,1.00359177805449,0.701,0.41,1.00087598794827e-49,"0","Rhoc"
4.63771023532877e-54,0.861548026930883,0.742,0.475,1.49733112657825e-49,"0","Bax"
6.77534495749124e-54,0.952216682067894,0.619,0.313,2.18748787297562e-49,"0","Sri"
1.01154979986797e-53,0.728112596387652,0.618,0.305,3.26588968385374e-49,"0","Plekhg1"
1.36498400876431e-53,0.684447315390992,0.633,0.319,4.40698737069647e-49,"0","Slc16a2"
1.42008142127784e-53,0.88873082995825,0.608,0.328,4.58487487673763e-49,"0","Mmd"
1.61645116269438e-53,1.06554022884476,0.607,0.305,5.21887422387506e-49,"0","Cyb5r3"
2.55877129171493e-53,0.899851514710608,0.685,0.391,8.26124899243083e-49,"0","Tmem50a"
2.83958692981348e-53,1.09356142095053,0.469,0.2,9.16789036159581e-49,"0","Fam32a"
6.83050346971025e-53,1.41409479924932,0.375,0.136,2.20529635023065e-48,"0","Tmem98"
7.94895531315919e-53,1.0183150253842,0.481,0.209,2.56639971240658e-48,"0","Casp6"
1.54494947186153e-52,1.0878288574465,0.746,0.496,4.98802386485212e-48,"0","Rbp1"
1.63986128883836e-52,1.3849586278325,0.631,0.358,5.29445615714354e-48,"0","Selenop"
1.70930031872242e-52,1.03254249679129,0.613,0.328,5.51864700902722e-48,"0","Rexo2"
2.36979997063853e-52,0.943797276061993,0.658,0.369,7.65113618520356e-48,"0","Sh3bgrl3"
2.93599856906391e-52,0.732092556863928,0.811,0.538,9.47916498007974e-48,"0","Clic1"
3.09690986016087e-52,1.4267103483047,0.528,0.249,9.99868317451539e-48,"0","Il11ra1"
6.97731025840169e-52,0.76366785497818,0.694,0.391,2.25269439002757e-47,"0","Gng12"
9.03279899069997e-52,1.47067147241731,0.332,0.11,2.91632948213739e-47,"0","Unc119"
9.60775805220104e-52,0.819160207573352,0.723,0.418,3.10196076473363e-47,"0","Rassf8"
1.91120079588628e-51,0.839725538570998,0.538,0.245,6.17050288959845e-47,"0","Crybg3"
