"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.0002091656684e-69,2.30573373338221,0.428,0.12,9.68647531227701e-65,"0","Abi3bp"
1.06275315496599e-68,1.66555347713467,0.66,0.35,3.43120483612319e-64,"0","P4ha2"
3.42229003445622e-68,3.77696439400828,0.23,0.021,1.10492056052453e-63,"0","Entpd2"
8.84672308176727e-68,0.71274313161592,0.994,0.926,2.85625301417938e-63,"0","Rps20"
1.74625084093424e-67,0.677492772795245,0.998,0.945,5.63794546504028e-63,"0","Rps19"
1.99222528647258e-67,0.706304701336011,0.992,0.921,6.43209855990538e-63,"0","Rps23"
2.38831881290572e-67,1.33713574244579,0.52,0.172,7.71092611934742e-63,"0","Ndufa4l2"
2.40268121097656e-67,0.767293423609363,0.989,0.909,7.75729655775891e-63,"0","Rpl28"
5.81765874552613e-67,1.3220160166521,0.608,0.242,1.87828930258057e-62,"0","Nkain3"
7.02045560872544e-67,0.969382211229405,0.906,0.699,2.26662429783309e-62,"0","Ctsl"
2.78259428551514e-66,1.03661495286444,0.769,0.413,8.98388391021417e-62,"0","Ifitm3"
4.74214818335319e-66,0.696559311914121,0.994,0.936,1.53104996247741e-61,"0","Rpl35a"
1.18553429481355e-65,0.712730506598935,0.978,0.863,3.82761602423503e-61,"0","Rplp0"
7.41044409250271e-65,0.676811954685929,1,0.941,2.39253597970542e-60,"0","Rps8"
4.72187074711879e-64,1.26504641828865,0.86,0.592,1.52450318941477e-59,"0","Pcolce"
7.02560097218412e-64,0.722110633049698,0.984,0.849,2.26828552987937e-59,"0","Rpl5"
1.14042991060498e-63,0.617595466496254,0.994,0.924,3.68199200937925e-59,"0","Rpl38"
2.46321894593772e-63,0.696596237503693,0.983,0.895,7.95274868885451e-59,"0","Rpl7"
3.59711119890518e-63,0.732891796977452,0.965,0.759,1.16136332167853e-58,"0","Rpl29"
7.1180036964079e-63,0.745639488498237,0.976,0.835,2.29811867342225e-58,"0","Rpl36a"
9.5409136465359e-63,0.736867614818117,0.973,0.871,3.08037937992058e-58,"0","Zeb2"
2.93146797637784e-62,1.97418168320321,0.365,0.087,9.4645375085335e-58,"0","Kcnd3"
3.05428062911635e-62,0.678058982166042,0.78,0.321,9.86105043916505e-58,"0","Cdh18"
5.04884984329885e-62,1.47501891121274,0.652,0.318,1.63007166040747e-57,"0","Tent5a"
1.37790576280427e-61,0.636756560808575,0.997,0.904,4.44870654578985e-57,"0","Rps9"
1.70780932087891e-61,1.56465169969,0.428,0.125,5.51383317338966e-57,"0","Pdgfd"
4.7432809127327e-61,1.78385302137664,0.551,0.249,1.53141567548488e-56,"0","Oaf"
4.77783771311001e-61,1.98515718355436,0.397,0.112,1.5425726840547e-56,"0","Ly6k"
7.43705811340137e-61,1.65936031665765,0.537,0.215,2.40112858249277e-56,"0","Runx1t1"
8.85811381505344e-61,0.694388102377953,0.972,0.865,2.85993062632816e-56,"0","Rpl22"
1.42403831796533e-60,1.5639195036826,0.529,0.2,4.59765011338285e-56,"0","Sema3a"
1.5614010620295e-60,0.806930572143986,0.951,0.778,5.04113946886845e-56,"0","Eef1g"
2.35859410534082e-60,1.97559851720501,0.361,0.089,7.61495692850338e-56,"0","Lgi2"
3.34478731557686e-60,1.04505718987006,0.74,0.388,1.07989803270714e-55,"0","Epha7"
